sensor_14,sensor_11,sensor_16,sensor_17,sensor_9,sensor_3,sensor_15,sensor_4
8050.09,44.61,0.02,365,8710.46,1487.75,9.2419,1247.04
8125.08,45.59,0.03,367,8764.28,1495.92,8.6524,1309.79
8070.75,42.12,0.02,330,8303.91,1355.02,9.3692,1124.15
8114.55,45.51,0.03,369,8775.94,1498.17,8.6283,1317.51
8113.57,45.54,0.03,370,8763.87,1497.12,8.6813,1309.66
7860.81,36.89,0.02,307,7999.96,1256.0,10.8981,1046.64
8041.66,44.34,0.02,365,8707.47,1491.8,9.2332,1254.06
8115.17,45.59,0.03,370,8772.09,1502.26,8.6176,1310.17
8047.6,44.35,0.02,364,8708.2,1487.61,9.2087,1247.88
8055.06,42.11,0.02,334,8343.78,1363.53,9.3089,1132.22
8124.3,47.5,0.03,391,9037.28,1593.77,8.456,1405.7
8051.94,44.52,0.02,365,8709.94,1489.86,9.1897,1251.11
8073.85,42.01,0.02,330,8306.97,1356.07,9.3325,1132.58
7862.54,36.6,0.02,309,8004.59,1261.85,10.8918,1043.0
7866.21,36.74,0.02,307,8007.04,1262.7,10.8778,1045.44
8055.98,41.9,0.02,334,8336.98,1371.88,9.3064,1135.37
8069.97,42.13,0.02,331,8310.19,1351.48,9.4157,1126.44
8116.2,45.59,0.03,369,8767.51,1498.81,8.6699,1320.52
8046.15,44.53,0.02,368,8712.8,1494.3,9.2183,1258.17
7865.89,36.86,0.02,308,8003.13,1263.3,10.9152,1047.28
8116.11,45.6,0.03,371,8766.39,1502.11,8.6222,1307.8
8071.69,42.22,0.02,332,8307.97,1352.65,9.3918,1127.77
7859.88,36.64,0.02,306,7999.04,1261.98,10.9146,1050.05
8072.46,42.14,0.02,330,8305.65,1354.33,9.4012,1128.78
8067.25,42.06,0.02,331,8308.28,1350.62,9.391,1129.29
7860.33,36.84,0.02,307,8001.38,1259.28,10.9412,1047.86
7865.88,36.89,0.02,308,7993.38,1267.51,10.9853,1053.46
8064.11,42.22,0.02,329,8307.14,1357.46,9.375,1135.82
8073.28,42.15,0.02,331,8314.42,1355.33,9.3885,1126.43
7863.06,36.88,0.02,306,8009.3,1259.81,10.9209,1046.53
8057.35,41.92,0.02,332,8346.31,1356.66,9.3324,1137.11
8048.6,44.51,0.02,365,8712.71,1488.18,9.2415,1248.61
8049.52,44.47,0.02,365,8710.12,1482.58,9.2205,1256.77
8119.32,47.44,0.03,393,9040.28,1591.81,8.4577,1407.03
8069.37,42.12,0.02,332,8310.28,1353.8,9.4056,1128.37
8128.86,47.61,0.03,395,9046.49,1585.04,8.4348,1402.35
8069.44,42.13,0.02,331,8297.69,1359.42,9.3855,1127.8
8123.75,47.57,0.03,393,9037.95,1587.54,8.4526,1409.88
8070.03,42.17,0.02,330,8311.82,1351.75,9.3552,1132.38
8052.54,44.57,0.02,365,8711.49,1489.69,9.2572,1258.47
8127.71,47.76,0.03,394,9046.58,1593.43,8.4567,1410.41
8053.96,44.5,0.02,366,8718.56,1479.09,9.2573,1252.05
8060.37,42.29,0.02,335,8339.21,1374.61,9.3293,1131.52
8118.8,45.49,0.03,368,8771.34,1502.79,8.6634,1315.36
7862.79,36.81,0.02,306,8004.33,1260.8,10.8948,1040.99
8127.45,47.71,0.03,395,9036.78,1587.02,8.4641,1414.25
8046.92,44.6,0.02,366,8711.36,1484.16,9.2587,1255.42
7867.04,36.85,0.02,307,8003.44,1263.12,10.8914,1041.15
7863.85,36.92,0.02,308,7999.64,1264.48,10.9368,1052.76
8116.87,45.65,0.03,369,8773.32,1498.37,8.6666,1312.11
8067.81,42.37,0.02,330,8312.82,1354.08,9.4038,1130.24
8123.4,47.59,0.03,395,9040.79,1587.21,8.4592,1412.52
7865.1,36.82,0.02,307,7999.81,1263.36,10.8886,1045.58
8124.26,47.7,0.03,393,9041.36,1586.6,8.4794,1406.34
8068.56,42.27,0.02,331,8304.74,1359.9,9.393,1126.98
8068.03,42.2,0.02,332,8307.21,1356.39,9.4102,1133.18
8073.57,42.05,0.02,330,8315.27,1359.58,9.3982,1125.41
8117.43,45.57,0.03,371,8769.85,1503.02,8.6447,1309.58
8043.99,44.67,0.02,366,8720.2,1483.08,9.2369,1255.35
8057.77,42.09,0.02,334,8347.97,1366.32,9.3407,1133.37
8047.04,44.62,0.02,367,8712.92,1484.55,9.2381,1256.04
7864.24,36.74,0.02,308,8005.22,1263.38,10.9238,1051.84
8069.86,42.21,0.02,331,8313.36,1352.72,9.401,1131.93
8048.05,44.72,0.02,366,8714.65,1488.44,9.2271,1258.43
8048.94,44.73,0.03,366,8714.61,1488.38,9.2312,1263.62
8073.11,42.22,0.02,331,8312.84,1357.46,9.3885,1136.87
8071.05,42.14,0.02,331,8316.2,1353.38,9.3962,1129.54
8042.89,44.6,0.03,365,8711.63,1487.34,9.213,1260.18
8069.48,42.27,0.02,330,8309.83,1355.32,9.3722,1129.4
8057.11,42.03,0.02,335,8341.27,1373.43,9.3445,1133.67
8071.23,42.32,0.02,331,8309.99,1359.02,9.4119,1126.57
8053.27,44.76,0.03,364,8719.6,1486.67,9.2276,1250.62
8050.55,44.65,0.03,367,8711.04,1490.51,9.2621,1257.4
8071.54,42.18,0.02,331,8314.29,1354.51,9.4136,1135.61
8075.38,42.38,0.02,334,8313.14,1353.04,9.3903,1132.32
8117.49,45.54,0.03,369,8767.47,1511.51,8.6544,1309.24
8126.87,47.77,0.03,394,9047.59,1594.17,8.4662,1418.76
8123.35,47.61,0.03,393,9047.74,1594.68,8.4172,1409.34
7867.21,36.98,0.02,308,7995.51,1269.16,10.9095,1053.37
8072.36,42.21,0.02,332,8315.77,1355.9,9.3912,1128.55
8067.79,42.23,0.02,334,8342.38,1367.15,9.3747,1132.68
8126.96,47.77,0.03,394,9048.6,1590.97,8.4772,1417.26
8073.01,42.35,0.02,331,8312.07,1354.54,9.4191,1135.28
8122.65,45.71,0.03,368,8773.9,1506.66,8.6784,1313.6
8117.77,45.78,0.03,372,8770.54,1499.2,8.6692,1317.26
8051.39,44.64,0.02,365,8718.18,1479.14,9.2434,1257.91
8124.09,47.84,0.03,395,9043.23,1597.54,8.4719,1407.99
8069.9,42.3,0.02,332,8317.92,1361.2,9.4265,1131.16
8058.22,42.34,0.02,335,8340.15,1370.31,9.3538,1137.66
8120.7,45.67,0.03,372,8773.09,1505.09,8.7165,1327.45
7870.07,36.97,0.02,308,8004.97,1256.79,10.9282,1061.36
8075.51,42.34,0.02,333,8311.49,1356.35,9.4017,1139.14
8081.2,42.28,0.02,330,8321.0,1357.74,9.4096,1137.07
7870.63,37.0,0.02,307,8008.32,1263.44,10.9197,1056.22
8118.34,45.54,0.03,371,8773.57,1499.02,8.7107,1323.38
8056.21,42.04,0.02,336,8340.09,1370.11,9.3382,1142.24
8056.25,42.0,0.02,336,8340.72,1372.26,9.3674,1131.78
8051.82,44.52,0.03,367,8721.44,1493.14,9.251,1259.42
7870.03,37.19,0.02,311,8010.31,1255.72,10.98,1060.43
8126.36,47.8,0.03,394,9046.89,1598.44,8.4768,1415.84
8120.77,47.79,0.03,396,9045.14,1593.02,8.4839,1420.9
8075.03,42.29,0.02,334,8314.84,1361.81,9.4039,1136.5
8125.92,47.96,0.03,396,9051.09,1591.36,8.4794,1418.95
7869.05,36.79,0.02,308,8005.39,1261.29,10.9463,1059.85
8126.29,45.8,0.03,371,8772.9,1508.44,8.6997,1319.51
8127.01,45.68,0.03,371,8773.64,1507.55,8.707,1322.36
8128.43,45.85,0.03,371,8769.46,1503.18,8.6995,1316.91
8079.16,42.56,0.02,333,8317.31,1364.9,9.4283,1134.96
8062.36,42.19,0.02,337,8346.36,1373.45,9.3808,1133.36
8121.06,48.12,0.03,394,9056.11,1594.36,8.4912,1420.99
8054.35,44.7,0.03,366,8721.5,1488.39,9.2981,1266.94
7875.18,37.13,0.02,308,8006.83,1269.31,10.9639,1059.46
8066.58,42.43,0.02,335,8348.55,1375.39,9.3713,1139.56
7871.93,36.94,0.02,310,8002.3,1265.29,10.9488,1064.07
8126.28,45.76,0.03,371,8783.78,1503.43,8.6806,1319.18
8131.79,48.0,0.03,394,9056.49,1597.98,8.4849,1423.44
8129.2,48.01,0.03,394,9052.15,1596.82,8.4998,1419.63
8123.62,45.84,0.03,372,8782.31,1502.21,8.7149,1318.79
8079.42,42.41,0.02,331,8324.13,1363.09,9.442,1140.58
8122.59,45.99,0.03,372,8779.37,1507.06,8.7125,1322.62
7871.87,37.15,0.02,310,8011.87,1272.77,11.0004,1054.8
8126.04,45.74,0.03,370,8775.5,1512.61,8.7136,1318.77
8122.24,46.0,0.03,370,8781.92,1509.52,8.7156,1324.26
7873.17,37.1,0.02,308,8008.13,1260.52,10.9626,1068.04
7876.75,37.3,0.02,310,8010.82,1257.46,11.0162,1061.1
8079.29,42.67,0.02,332,8322.07,1366.34,9.4694,1135.42
7874.69,37.28,0.02,310,8012.38,1266.1,11.0125,1060.25
8063.82,42.39,0.02,336,8345.37,1372.13,9.3824,1144.45
8079.22,42.5,0.02,333,8317.44,1363.76,9.4265,1135.29
8120.31,45.96,0.03,371,8777.13,1507.82,8.7341,1320.37
8063.88,42.39,0.02,336,8355.78,1380.89,9.3735,1142.27
8062.67,42.38,0.02,336,8359.65,1372.84,9.3977,1151.12
8129.89,46.0,0.03,373,8776.6,1510.24,8.7221,1323.73
8127.74,46.05,0.03,372,8784.77,1509.6,8.7372,1332.09
8067.54,42.33,0.02,336,8354.67,1376.81,9.4099,1143.56
8060.0,44.93,0.03,367,8729.32,1489.49,9.3036,1267.51
8086.09,42.63,0.02,335,8327.06,1357.08,9.4629,1145.77
8064.92,44.9,0.03,368,8721.7,1491.98,9.3116,1268.75
8066.89,42.37,0.02,337,8353.68,1373.62,9.3963,1145.62
8078.75,42.87,0.02,335,8320.52,1366.06,9.4468,1138.99
8131.59,46.02,0.03,372,8789.14,1510.55,8.7326,1328.46
8079.65,42.71,0.02,333,8331.83,1358.06,9.4878,1141.63
7877.94,37.15,0.02,309,8016.15,1273.22,11.0086,1063.86
7880.41,37.23,0.02,309,8017.68,1269.66,11.0151,1065.17
8063.06,42.34,0.02,336,8358.56,1374.7,9.3869,1151.13
8086.22,42.78,0.02,334,8328.25,1364.91,9.4449,1146.69
8061.15,41.74,0.02,332,8350.29,1364.91,9.2719,1129.18
8084.63,41.99,0.02,331,8317.9,1358.48,9.3678,1129.01
8127.11,47.55,0.03,392,9048.18,1587.43,8.4256,1410.74
8075.41,42.16,0.02,331,8321.43,1356.29,9.3648,1120.89
8124.66,45.45,0.03,370,8777.17,1496.05,8.6725,1309.56
8082.18,42.09,0.02,332,8314.7,1351.75,9.3629,1127.16
8082.52,42.17,0.02,330,8311.98,1354.98,9.3701,1119.15
8131.89,47.55,0.03,392,9055.72,1590.25,8.4431,1402.67
8060.46,41.82,0.02,334,8344.38,1367.38,9.3576,1131.3
8081.53,42.13,0.02,330,8315.0,1356.13,9.3592,1127.66
8083.0,42.14,0.02,330,8321.4,1361.0,9.3575,1126.97
8076.31,42.08,0.02,331,8312.05,1354.68,9.3611,1128.02
8079.44,42.03,0.02,332,8323.77,1346.3,9.3922,1130.24
8081.22,42.19,0.02,332,8308.5,1349.22,9.39,1124.05
8065.87,41.85,0.02,333,8348.23,1366.78,9.316,1128.08
8061.1,44.53,0.02,364,8718.74,1485.69,9.1985,1251.07
8061.93,41.97,0.02,335,8343.41,1359.86,9.3599,1122.09
8060.55,41.83,0.02,333,8340.03,1366.84,9.3452,1133.28
8076.0,42.28,0.02,329,8317.68,1354.99,9.3696,1129.07
8059.11,44.48,0.02,365,8724.21,1481.06,9.2368,1247.0
8055.18,44.37,0.02,366,8722.71,1491.44,9.1974,1256.81
8077.7,42.25,0.02,331,8321.67,1353.77,9.3431,1121.71
8068.99,42.07,0.02,334,8356.37,1375.54,9.3038,1129.85
7869.49,36.78,0.02,308,8006.73,1260.79,10.9141,1049.92
8080.43,42.11,0.02,331,8316.61,1357.73,9.3927,1132.9
8129.2,47.5,0.03,393,9049.19,1588.35,8.4471,1401.33
8084.89,42.38,0.02,331,8320.15,1353.6,9.3205,1122.6
8077.21,42.17,0.02,331,8321.31,1353.47,9.3587,1120.2
8078.53,42.17,0.02,331,8315.97,1357.21,9.3962,1125.48
7870.47,36.74,0.02,307,8011.41,1269.23,10.8845,1047.46
8055.83,44.52,0.02,366,8714.53,1482.75,9.2157,1250.51
8082.96,42.19,0.02,330,8316.04,1357.56,9.4041,1132.24
7869.8,36.78,0.02,307,8014.93,1266.03,10.9534,1052.85
8082.37,42.19,0.02,332,8317.41,1357.73,9.3886,1121.65
8059.44,41.96,0.02,332,8344.08,1365.89,9.3414,1118.93
8061.59,44.23,0.02,365,8715.44,1485.55,9.2307,1247.68
8132.06,47.87,0.03,393,9054.64,1589.52,8.4436,1406.45
8133.43,45.51,0.03,369,8780.63,1497.76,8.6569,1314.24
8086.03,42.14,0.02,330,8314.19,1346.93,9.3782,1138.58
8086.59,42.12,0.02,332,8317.42,1357.02,9.4224,1131.33
8125.21,45.57,0.03,370,8781.68,1503.74,8.6812,1311.63
8128.67,45.64,0.03,369,8773.33,1500.26,8.6614,1312.28
8063.75,42.03,0.02,334,8344.92,1369.24,9.3255,1137.27
8081.7,42.31,0.02,333,8313.93,1354.54,9.3969,1124.51
8067.27,42.08,0.02,333,8344.96,1363.58,9.3319,1132.91
8122.2,45.36,0.03,370,8774.22,1499.8,8.598,1312.98
8126.84,45.49,0.03,368,8771.78,1499.17,8.6806,1314.68
8063.74,42.05,0.02,335,8347.81,1367.92,9.3319,1126.1
8056.82,44.37,0.02,366,8722.23,1487.57,9.2454,1254.27
8127.08,45.66,0.03,368,8776.57,1498.52,8.6575,1301.09
8081.75,42.09,0.02,332,8316.11,1360.06,9.3736,1129.32
8067.09,41.97,0.02,332,8347.7,1368.55,9.3064,1130.44
8126.26,45.44,0.03,370,8776.33,1508.69,8.6582,1314.66
8081.58,42.06,0.02,332,8317.33,1345.91,9.4087,1127.56
8132.65,45.61,0.03,369,8776.07,1496.24,8.6529,1306.0
8084.64,42.08,0.02,331,8320.74,1348.47,9.3525,1126.77
8081.99,42.04,0.02,332,8314.34,1352.36,9.3797,1133.86
8059.77,44.42,0.02,364,8727.69,1493.3,9.2327,1255.68
8058.96,44.52,0.02,366,8729.7,1482.11,9.2346,1248.43
8064.05,42.07,0.02,336,8355.55,1364.73,9.3464,1131.01
8128.31,45.51,0.03,370,8786.03,1501.65,8.6487,1313.43
7871.41,36.79,0.02,308,8014.91,1265.55,10.9167,1049.5
8062.11,44.32,0.02,367,8719.31,1482.22,9.1941,1248.45
8139.1,47.48,0.03,392,9053.27,1587.63,8.4548,1408.04
8080.61,42.18,0.02,330,8322.22,1355.64,9.3568,1131.29
8135.07,47.65,0.03,393,9059.27,1583.21,8.4445,1398.46
8081.87,41.98,0.02,332,8321.68,1355.05,9.4046,1128.48
8067.74,41.99,0.02,334,8345.8,1370.11,9.3096,1132.29
8084.0,42.3,0.02,330,8327.4,1355.94,9.3746,1115.88
8127.07,45.64,0.03,370,8776.6,1504.18,8.6509,1319.17
8060.21,44.43,0.02,365,8726.01,1480.93,9.254,1249.96
8086.58,41.92,0.02,331,8320.66,1361.78,9.3445,1126.86
8067.43,41.96,0.02,334,8347.54,1366.82,9.3223,1132.88
8078.04,42.03,0.02,330,8324.02,1361.2,9.3998,1128.01
8085.25,42.07,0.02,330,8320.27,1363.7,9.3705,1130.28
8133.74,47.65,0.03,394,9059.33,1594.62,8.4109,1411.12
8059.0,44.6,0.02,367,8721.37,1479.57,9.2287,1256.46
8068.48,41.84,0.02,334,8352.35,1362.34,9.2993,1136.48
8134.2,47.53,0.03,393,9057.55,1591.55,8.4394,1409.97
8065.3,42.05,0.02,335,8347.03,1360.29,9.3343,1132.26
8060.99,44.54,0.03,366,8726.97,1478.59,9.2475,1253.64
8140.11,47.57,0.03,395,9057.4,1581.94,8.4549,1413.95
8142.71,47.64,0.03,392,9072.31,1589.21,8.4285,1407.98
8065.32,44.39,0.02,365,8722.97,1487.4,9.2489,1247.74
8083.74,42.3,0.02,331,8319.07,1356.09,9.3547,1132.62
7879.03,36.85,0.02,307,8010.13,1266.7,10.8796,1049.17
8087.52,42.22,0.02,331,8332.51,1354.75,9.3614,1132.48
8137.32,47.71,0.03,393,9062.27,1592.99,8.4325,1413.4
8142.05,47.58,0.03,392,9057.98,1588.65,8.4505,1401.63
8139.51,47.43,0.03,393,9055.08,1589.55,8.4555,1408.24
8071.79,41.95,0.02,333,8351.16,1368.78,9.341,1128.45
7880.73,36.75,0.02,308,8014.57,1266.7,10.919,1050.12
8138.26,47.49,0.03,394,9057.51,1591.14,8.4623,1417.01
8096.47,42.17,0.02,333,8333.82,1355.1,9.3923,1132.7
7872.85,36.89,0.02,307,8016.2,1267.23,10.9175,1047.72
8089.47,42.27,0.02,331,8323.8,1358.72,9.367,1123.45
8074.19,41.94,0.02,334,8355.0,1363.12,9.3359,1133.28
7878.55,36.79,0.02,308,8019.27,1268.66,10.9089,1045.09
8144.83,47.49,0.03,394,9064.71,1591.95,8.4878,1412.07
8064.34,44.72,0.02,365,8731.78,1482.41,9.264,1256.39
8142.15,47.63,0.03,392,9069.7,1595.73,8.4396,1416.91
8070.44,44.62,0.03,366,8734.83,1488.1,9.2813,1255.57
8095.49,42.29,0.02,332,8330.58,1353.7,9.3604,1128.37
8093.28,42.2,0.02,330,8331.2,1353.71,9.3896,1129.44
8076.97,41.96,0.02,334,8373.18,1371.07,9.3392,1125.51
8097.75,42.36,0.02,331,8342.41,1357.94,9.3761,1128.15
8073.94,42.02,0.02,336,8368.64,1371.37,9.3367,1136.24
8071.35,44.64,0.02,366,8732.37,1483.47,9.2475,1255.19
8097.16,42.36,0.02,331,8337.83,1351.47,9.3736,1130.87
7884.38,36.79,0.02,306,8019.71,1256.7,10.959,1047.42
7883.34,36.71,0.02,308,8023.9,1265.39,10.9012,1042.11
8067.81,44.47,0.02,365,8727.7,1483.79,9.2798,1258.54
8146.13,47.58,0.03,395,9075.15,1596.22,8.4561,1417.14
8075.37,44.57,0.02,365,8732.61,1493.39,9.2239,1256.05
8100.87,42.37,0.02,331,8339.14,1345.29,9.3685,1127.85
8084.2,42.08,0.02,336,8373.01,1354.72,9.3418,1142.48
8080.14,44.48,0.02,366,8739.27,1485.38,9.219,1256.77
8083.89,42.06,0.02,335,8365.31,1364.37,9.3421,1133.26
8145.37,45.79,0.03,371,8796.97,1504.68,8.6983,1311.19
8078.11,42.18,0.02,334,8364.44,1368.88,9.3509,1134.21
8147.59,45.61,0.03,370,8798.75,1506.39,8.6414,1321.88
8072.46,44.72,0.02,366,8739.78,1485.24,9.251,1254.97
8079.87,44.46,0.02,365,8743.99,1494.44,9.223,1252.79
7885.54,36.87,0.02,306,8024.21,1260.79,10.9374,1053.89
8154.36,47.56,0.03,392,9079.17,1596.7,8.4315,1414.78
8102.72,42.33,0.02,331,8347.15,1356.29,9.3668,1129.45
8086.39,44.48,0.02,366,8749.61,1485.39,9.2503,1256.11
8161.92,47.52,0.03,394,9082.84,1589.89,8.459,1416.16
8104.35,42.22,0.02,333,8348.89,1358.73,9.3901,1129.32
8073.43,44.56,0.02,367,8752.47,1489.31,9.2525,1253.95
8159.1,47.62,0.03,394,9081.5,1589.9,8.465,1416.99
8110.39,42.15,0.02,331,8351.09,1354.98,9.3826,1132.05
8086.67,44.5,0.02,366,8750.65,1485.94,9.2322,1251.01
8089.0,44.69,0.02,367,8752.74,1483.37,9.2428,1258.45
8090.44,44.77,0.02,367,8752.86,1486.66,9.2772,1262.07
8085.46,44.51,0.02,367,8759.99,1486.8,9.2886,1260.37
8087.86,44.62,0.03,367,8754.96,1493.4,9.2825,1261.14
8092.54,42.26,0.02,335,8375.26,1375.49,9.3599,1139.77
8117.34,42.44,0.02,332,8353.35,1360.29,9.3698,1135.93
8094.66,44.74,0.02,365,8761.0,1493.36,9.2299,1256.72
8103.24,42.14,0.02,334,8388.05,1367.17,9.3855,1139.18
8173.17,47.73,0.03,394,9095.75,1590.91,8.4668,1426.11
8094.93,44.71,0.03,366,8763.42,1493.72,9.2565,1254.13
8166.05,45.67,0.03,372,8827.87,1507.37,8.7283,1313.81
8093.27,44.72,0.02,368,8767.61,1485.68,9.255,1258.47
8168.42,45.69,0.03,371,8830.3,1508.97,8.681,1317.9
8127.16,42.38,0.02,333,8371.34,1361.25,9.355,1134.43
8125.01,42.3,0.02,332,8366.29,1352.25,9.3702,1138.51
8178.35,47.89,0.03,396,9101.08,1592.51,8.4417,1417.43
7914.29,36.94,0.02,308,8053.49,1265.17,10.9722,1057.89
8171.65,45.83,0.03,372,8830.7,1502.24,8.7321,1322.23
8182.74,47.94,0.03,394,9113.4,1594.53,8.501,1425.33
8118.35,42.26,0.02,336,8404.71,1373.24,9.3831,1135.65
8117.43,42.37,0.02,335,8397.7,1376.68,9.3631,1139.45
7921.77,36.99,0.02,309,8066.3,1266.12,10.9521,1060.29
8139.86,42.38,0.02,332,8382.53,1364.84,9.4096,1143.02
8187.6,45.9,0.03,372,8847.45,1505.58,8.7117,1319.92
8194.11,47.84,0.03,395,9124.57,1601.29,8.4895,1418.12
8194.46,47.91,0.03,396,9132.62,1599.6,8.456,1413.91
8148.07,42.57,0.02,333,8390.71,1367.95,9.3925,1148.42
7927.22,36.96,0.02,308,8071.12,1272.99,10.9768,1055.82
7927.27,37.05,0.02,309,8070.16,1274.6,10.9946,1059.68
8157.68,42.6,0.02,333,8405.43,1363.13,9.4066,1139.1
8202.14,45.94,0.03,372,8868.66,1510.92,8.724,1329.44
8195.43,45.93,0.03,373,8863.4,1515.14,8.7178,1324.43
8155.08,42.49,0.02,333,8401.47,1374.59,9.3812,1143.01
8142.36,42.47,0.02,337,8442.48,1372.67,9.3883,1140.59
8172.39,42.65,0.02,332,8405.86,1369.08,9.4143,1148.02
8136.7,44.91,0.03,370,8811.93,1498.35,9.299,1268.64
7943.19,37.15,0.02,309,8085.11,1271.75,11.0321,1069.12
8172.09,42.46,0.02,334,8423.47,1373.18,9.4116,1147.1
8068.2,41.86,0.02,333,8346.87,1357.78,9.329,1129.52
8087.27,41.86,0.02,332,8323.8,1350.53,9.3693,1121.91
8085.91,42.25,0.02,331,8328.93,1352.84,9.3718,1130.09
8064.73,44.32,0.02,366,8725.24,1485.39,9.2222,1249.5
8067.47,44.4,0.02,364,8733.61,1489.92,9.1818,1252.22
8064.3,44.45,0.02,365,8725.41,1477.46,9.2412,1249.86
8089.85,42.11,0.02,331,8325.92,1359.86,9.3819,1122.36
7879.9,36.59,0.02,308,8013.9,1253.66,10.8867,1053.58
8064.24,41.82,0.02,333,8357.28,1367.31,9.2951,1128.07
7875.54,36.52,0.02,307,8007.15,1254.84,10.9143,1042.8
8135.63,45.41,0.03,369,8785.13,1496.22,8.6559,1309.04
8088.41,42.04,0.02,329,8325.91,1354.92,9.3628,1130.16
8061.73,44.26,0.02,364,8724.38,1481.79,9.2134,1250.34
8076.26,41.91,0.02,334,8363.15,1357.31,9.2957,1126.68
8090.19,41.92,0.02,332,8317.74,1356.39,9.3795,1119.32
8070.87,41.93,0.02,334,8354.88,1360.11,9.3256,1123.48
8067.88,44.31,0.02,366,8721.4,1486.2,9.2242,1247.03
8133.91,45.25,0.03,369,8784.85,1495.25,8.6397,1309.95
8132.99,45.38,0.03,369,8780.5,1507.45,8.6791,1305.35
7874.28,36.8,0.02,307,8016.61,1260.81,10.9141,1042.15
7876.65,36.92,0.02,307,8013.91,1254.79,10.8892,1048.66
8134.14,45.45,0.03,368,8780.68,1506.12,8.6565,1315.85
8084.57,42.04,0.02,329,8318.15,1348.34,9.3864,1132.32
7875.91,36.88,0.02,307,8005.07,1257.87,10.911,1048.07
8064.78,44.4,0.02,364,8732.07,1480.33,9.2092,1250.21
7877.12,36.9,0.02,307,8010.49,1265.24,10.9184,1040.98
8086.03,42.09,0.02,330,8325.0,1352.52,9.344,1123.23
8142.95,47.53,0.03,393,9066.07,1591.62,8.4315,1403.08
7875.9,36.77,0.02,307,8009.82,1262.92,10.9048,1052.7
8085.38,41.97,0.02,332,8327.21,1351.05,9.3453,1127.66
8065.75,44.38,0.02,364,8731.96,1487.83,9.1797,1252.41
8134.6,45.43,0.03,370,8780.2,1503.12,8.6658,1308.64
8061.26,44.36,0.02,364,8720.64,1489.82,9.2327,1248.28
8140.83,47.43,0.03,392,9055.23,1586.29,8.4194,1408.94
8135.25,47.48,0.03,392,9060.23,1592.27,8.435,1404.72
8087.22,42.03,0.02,329,8324.53,1347.08,9.3725,1129.95
8070.01,41.73,0.02,334,8353.52,1361.39,9.3,1131.48
8136.84,47.5,0.03,393,9058.87,1591.51,8.4369,1406.36
8075.74,41.95,0.02,333,8353.49,1362.48,9.3487,1133.48
8136.52,45.35,0.03,369,8792.22,1498.67,8.6341,1303.99
8071.55,41.72,0.02,333,8347.62,1364.34,9.2955,1130.15
8085.47,42.3,0.02,331,8317.74,1347.68,9.3883,1124.34
8071.38,42.01,0.02,334,8354.06,1363.24,9.3539,1124.79
7874.41,36.94,0.02,306,8006.16,1264.87,10.9162,1041.2
8089.75,42.17,0.02,330,8321.78,1352.32,9.3631,1124.39
8077.66,42.11,0.02,331,8327.72,1347.98,9.3632,1125.69
8073.47,41.84,0.02,334,8356.2,1369.71,9.3292,1130.07
8061.32,44.36,0.02,365,8730.98,1481.86,9.228,1245.27
8065.12,44.35,0.02,365,8727.47,1480.61,9.2154,1249.69
8138.34,45.26,0.03,370,8777.24,1499.88,8.6869,1309.23
8060.86,44.47,0.02,365,8719.7,1481.83,9.2402,1250.34
7878.6,36.75,0.02,309,8017.37,1252.24,10.8982,1046.12
8139.6,47.29,0.03,394,9056.71,1592.57,8.4038,1402.87
8082.43,42.19,0.02,329,8320.05,1356.51,9.3882,1127.85
8141.65,47.41,0.03,393,9057.55,1587.27,8.4067,1405.32
8085.88,42.0,0.02,331,8325.27,1356.86,9.3722,1128.0
8061.67,44.29,0.02,366,8730.64,1476.7,9.2223,1249.93
8137.68,47.55,0.03,394,9052.23,1591.9,8.4556,1408.22
8136.09,47.43,0.03,394,9059.18,1591.52,8.4652,1402.91
8085.0,42.32,0.02,331,8330.63,1359.92,9.3862,1122.82
8062.66,44.47,0.02,363,8729.65,1482.14,9.2177,1248.38
8068.36,41.74,0.02,334,8351.5,1360.75,9.3055,1134.99
8131.16,45.45,0.03,369,8788.59,1498.08,8.6539,1309.42
8067.42,41.86,0.02,335,8348.14,1367.89,9.3464,1129.57
8087.78,42.14,0.02,331,8321.22,1361.93,9.3689,1130.77
7878.54,36.87,0.02,307,8012.8,1254.52,10.8748,1042.34
7874.56,36.77,0.02,309,8010.69,1257.4,10.9134,1047.25
8075.34,41.92,0.02,335,8354.28,1366.45,9.338,1127.0
8066.92,42.07,0.02,333,8361.67,1372.59,9.3375,1125.62
8087.61,42.19,0.02,331,8325.77,1357.87,9.3523,1123.88
8071.86,41.85,0.02,335,8349.48,1366.98,9.3438,1127.51
8066.61,44.33,0.02,366,8737.0,1483.71,9.2453,1240.44
7875.9,36.87,0.02,305,8006.73,1265.27,10.9034,1043.3
8066.37,44.25,0.02,365,8724.46,1488.7,9.2159,1248.5
7875.4,36.92,0.02,308,8009.92,1264.91,10.8996,1057.43
8079.68,42.16,0.02,334,8350.98,1365.01,9.363,1122.67
8144.71,47.51,0.03,393,9064.82,1582.95,8.4305,1409.56
8092.45,42.05,0.02,331,8327.07,1349.23,9.3678,1122.96
8088.8,42.25,0.02,331,8324.83,1355.97,9.3763,1125.93
8085.73,42.05,0.02,331,8327.24,1356.74,9.4155,1132.54
8132.44,45.47,0.03,370,8782.27,1502.45,8.6474,1313.24
8069.24,42.0,0.02,333,8354.1,1367.04,9.3054,1127.75
