sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_17,sensor_18,sensor_20,sensor_21
491.19,607.82,1490.93,1248.94,9.35,13.66,334.51,2323.98,8724.02,1.08,44.45,314.61,364,2324,24.43,14.7191
491.19,608.18,1490.09,1250.96,9.35,13.66,334.2,2323.98,8710.87,1.07,44.51,314.82,364,2324,24.44,14.617
491.19,606.95,1486.55,1253.46,9.35,13.66,334.4,2324.03,8711.9,1.07,44.77,314.68,367,2324,24.29,14.6923
489.05,605.51,1503.13,1316.14,10.52,15.5,393.74,2319.03,8774.97,1.26,45.66,371.52,369,2319,28.43,17.1484
445.0,549.91,1358.59,1130.42,3.91,5.72,138.3,2211.68,8317.28,1.02,42.06,130.51,332,2212,10.55,6.2989
489.05,605.41,1502.15,1318.83,10.52,15.49,393.66,2319.01,8776.59,1.26,45.39,371.72,369,2319,28.51,17.0209
491.19,607.78,1488.31,1262.1,9.35,13.66,333.11,2324.01,8717.88,1.08,44.54,315.1,366,2324,24.49,14.6953
489.05,605.58,1502.45,1317.17,10.52,15.5,393.8,2319.01,8768.08,1.26,45.81,371.04,370,2319,28.43,17.1332
445.0,549.66,1351.24,1126.66,3.91,5.71,138.41,2211.72,8319.29,1.02,42.23,129.85,332,2212,10.72,6.3327
445.0,549.81,1353.56,1123.59,3.91,5.71,138.24,2211.79,8313.52,1.02,42.33,130.53,332,2212,10.63,6.4254
445.0,549.3,1355.39,1133.27,3.91,5.71,138.85,2211.72,8310.53,1.02,42.21,130.18,332,2212,10.68,6.4786
445.0,550.07,1360.92,1134.66,3.91,5.71,138.47,2211.72,8317.44,1.02,42.2,130.09,330,2212,10.62,6.3615
445.0,549.73,1357.25,1126.42,3.91,5.71,137.74,2211.74,8313.49,1.02,42.16,130.38,331,2212,10.55,6.3022
449.44,556.37,1367.71,1134.85,5.48,8.0,194.24,2222.83,8336.48,1.02,42.18,183.21,336,2223,14.89,8.9024
518.67,642.67,1590.23,1420.53,14.62,21.61,553.26,2388.14,9052.3,1.3,47.57,521.24,393,2388,38.8,23.1577
518.67,643.26,1590.71,1410.33,14.62,21.61,552.67,2388.09,9049.45,1.3,47.68,520.59,393,2388,38.74,23.0822
462.54,536.93,1265.78,1055.21,7.05,9.03,175.75,1915.2,8006.11,0.94,36.95,164.73,307,1915,14.12,8.4909
489.05,604.97,1502.45,1304.78,10.52,15.5,394.44,2318.95,8769.57,1.26,45.62,371.83,371,2319,28.57,17.061
445.0,549.91,1353.74,1135.57,3.91,5.72,138.25,2211.7,8312.93,1.02,42.34,130.77,332,2212,10.6,6.2658
462.54,537.28,1259.07,1046.57,7.05,9.03,176.05,1915.22,8008.15,0.94,36.92,164.69,308,1915,14.06,8.4632
445.0,550.07,1350.16,1133.52,3.91,5.71,138.44,2211.69,8312.66,1.02,42.3,130.86,331,2212,10.49,6.2572
518.67,642.65,1598.69,1414.07,14.62,21.61,553.45,2388.19,9043.84,1.3,47.63,520.89,394,2388,38.62,23.2976
489.05,605.05,1498.35,1311.8,10.52,15.5,394.04,2319.0,8774.34,1.26,45.65,371.66,369,2319,28.48,17.0633
489.05,605.09,1503.22,1319.49,10.52,15.5,393.8,2319.01,8776.65,1.26,45.69,371.35,372,2319,28.41,16.9719
449.44,555.63,1362.08,1134.78,5.48,8.0,193.81,2222.79,8341.74,1.02,42.09,182.89,334,2223,14.86,8.8548
518.67,643.12,1591.32,1413.11,14.62,21.61,553.19,2388.18,9054.08,1.3,47.67,520.48,395,2388,38.8,23.1427
518.67,642.65,1594.59,1417.38,14.62,21.61,552.88,2388.13,9046.34,1.3,47.73,521.01,393,2388,38.82,23.235
449.44,555.74,1372.61,1133.76,5.48,8.0,194.31,2222.85,8340.1,1.02,41.94,182.48,335,2223,14.77,8.8448
518.67,643.11,1586.97,1419.0,14.62,21.61,552.19,2388.22,9046.39,1.3,47.77,520.79,392,2388,38.67,23.2387
518.67,642.82,1588.9,1409.78,14.62,21.61,552.28,2388.17,9051.08,1.3,47.73,520.84,394,2388,38.78,23.2853
462.54,536.64,1270.9,1054.66,7.05,9.03,175.29,1915.25,8011.27,0.94,37.03,164.55,309,1915,14.26,8.6362
445.0,549.82,1351.1,1130.96,3.91,5.71,138.85,2211.72,8318.52,1.02,42.33,130.84,332,2212,10.6,6.4083
449.44,556.44,1377.14,1132.87,5.48,8.0,193.89,2222.87,8347.56,1.02,42.06,182.63,335,2223,15.06,8.8882
449.44,555.6,1365.92,1137.05,5.48,8.0,194.58,2222.9,8344.34,1.02,42.25,182.56,335,2223,14.67,8.8969
489.05,605.27,1508.2,1311.18,10.52,15.5,394.61,2319.01,8773.35,1.26,45.67,370.87,370,2319,28.49,17.1515
491.19,607.93,1486.51,1259.25,9.35,13.66,334.77,2323.98,8720.51,1.08,44.81,314.73,366,2324,24.27,14.6592
489.05,604.88,1502.62,1318.63,10.52,15.5,393.98,2319.03,8773.14,1.26,45.76,371.46,371,2319,28.42,17.0159
449.44,556.18,1375.0,1135.46,5.48,8.0,193.98,2222.83,8350.65,1.02,42.13,182.25,336,2223,14.74,8.8792
518.67,643.02,1591.4,1416.12,14.62,21.61,552.81,2388.19,9060.72,1.3,47.69,520.95,392,2388,38.68,23.4036
445.0,550.56,1355.67,1127.02,3.91,5.72,138.57,2211.71,8315.02,1.02,42.42,130.73,333,2212,10.67,6.3365
518.67,642.96,1595.8,1413.73,14.62,21.61,552.74,2388.17,9058.02,1.3,47.56,520.79,393,2388,38.68,23.2097
462.54,536.55,1264.19,1056.62,7.05,9.03,175.18,1915.22,8013.25,0.94,36.88,164.11,308,1915,14.25,8.5487
462.54,536.69,1267.2,1053.46,7.05,9.03,175.01,1915.24,8007.96,0.94,36.92,165.2,307,1915,14.26,8.4419
518.67,642.36,1600.19,1411.47,14.62,21.61,552.27,2388.18,9040.09,1.3,47.84,520.91,393,2388,38.58,23.2573
462.54,537.1,1263.49,1054.45,7.05,9.03,174.83,1915.23,8007.11,0.94,36.98,164.77,309,1915,14.27,8.5246
518.67,642.8,1586.57,1408.55,14.62,21.61,552.53,2388.17,9056.73,1.3,47.65,520.77,394,2388,38.66,23.2764
445.0,549.78,1357.66,1127.79,3.91,5.71,138.96,2211.66,8319.69,1.02,42.43,130.1,332,2212,10.53,6.3782
489.05,605.49,1509.84,1320.14,10.52,15.5,393.72,2319.06,8770.22,1.26,45.45,370.98,370,2319,28.48,16.9499
462.54,537.12,1262.48,1053.23,7.05,9.03,174.45,1915.23,8005.07,0.94,36.88,164.29,309,1915,14.28,8.5097
491.19,607.62,1486.23,1253.98,9.35,13.66,333.79,2324.03,8723.52,1.07,44.71,314.73,368,2324,24.21,14.6699
449.44,556.04,1366.76,1145.03,5.48,8.0,194.54,2222.87,8348.88,1.02,42.3,182.63,337,2223,14.78,8.8715
449.44,555.9,1361.19,1137.79,5.48,8.0,193.61,2222.93,8346.69,1.02,42.25,182.82,335,2223,14.79,8.8315
449.44,556.05,1372.1,1131.28,5.48,8.0,194.02,2222.85,8347.87,1.02,42.18,183.39,334,2223,14.79,8.9145
491.19,607.99,1487.24,1255.98,9.35,13.66,333.57,2324.01,8712.83,1.08,44.64,314.31,365,2324,24.21,14.6734
445.0,550.08,1358.77,1128.15,3.91,5.71,138.1,2211.72,8313.02,1.02,42.2,130.56,333,2212,10.56,6.2782
462.54,537.15,1260.58,1055.57,7.05,9.03,174.68,1915.25,8008.82,0.94,37.0,164.71,310,1915,14.13,8.6669
462.54,537.08,1265.11,1060.09,7.05,9.03,175.32,1915.23,8010.58,0.94,36.96,164.14,307,1915,14.15,8.6322
462.54,536.94,1268.65,1055.35,7.05,9.03,175.23,1915.2,8002.56,0.94,37.0,164.9,309,1915,14.29,8.5144
491.19,607.76,1490.27,1260.63,9.35,13.66,334.14,2324.03,8719.46,1.07,44.8,314.39,367,2324,24.26,14.5529
489.05,605.22,1504.12,1322.56,10.52,15.5,394.13,2319.05,8783.29,1.26,45.81,371.39,371,2319,28.39,17.0884
518.67,643.0,1593.32,1417.76,14.62,21.61,552.4,2388.24,9048.58,1.3,47.95,520.47,396,2388,38.69,23.2228
462.54,536.76,1265.5,1056.14,7.05,9.03,174.8,1915.22,8001.3,0.94,37.01,164.62,307,1915,13.95,8.4974
489.05,605.44,1500.74,1321.27,10.52,15.5,394.13,2319.04,8773.48,1.26,45.74,371.15,371,2319,28.34,17.0354
445.0,550.09,1362.18,1138.46,3.91,5.72,138.94,2211.68,8316.7,1.02,42.18,130.09,333,2212,10.42,6.3627
449.44,556.21,1369.79,1142.2,5.48,8.0,194.26,2222.82,8345.57,1.02,42.07,182.84,336,2223,14.8,8.8857
518.67,643.18,1596.49,1414.89,14.62,21.61,552.76,2388.23,9051.85,1.3,48.0,520.64,397,2388,38.63,23.2354
449.44,556.38,1376.62,1139.73,5.48,8.0,193.94,2222.85,8348.14,1.02,42.32,183.2,337,2223,14.65,8.8908
449.44,555.7,1370.17,1145.37,5.48,8.0,194.9,2222.8,8351.73,1.02,42.3,182.87,334,2223,14.72,8.8662
445.0,550.45,1355.4,1137.9,3.91,5.72,138.66,2211.72,8318.68,1.02,42.52,130.11,333,2212,10.51,6.3197
491.19,607.85,1481.84,1251.22,9.35,13.66,333.82,2324.02,8719.65,1.08,44.75,314.23,366,2324,24.22,14.5864
491.19,607.68,1491.84,1263.15,9.35,13.66,334.68,2323.98,8716.21,1.08,44.84,314.33,365,2324,24.45,14.6522
445.0,550.11,1356.76,1139.69,3.91,5.71,137.72,2211.68,8320.19,1.02,42.24,130.21,333,2212,10.53,6.2725
445.0,549.61,1363.65,1135.53,3.91,5.72,138.45,2211.71,8315.73,1.02,42.23,130.52,333,2212,10.6,6.3675
491.19,608.13,1500.51,1258.6,9.35,13.66,334.28,2324.0,8724.71,1.07,44.76,314.05,367,2324,24.48,14.5898
491.19,608.25,1489.82,1266.1,9.35,13.66,333.75,2324.03,8724.52,1.07,44.73,313.88,368,2324,24.47,14.5627
491.19,607.55,1483.81,1265.5,9.35,13.66,334.04,2324.03,8717.93,1.08,44.82,313.64,366,2324,24.54,14.6666
462.54,536.98,1261.68,1054.9,7.05,9.03,174.77,1915.24,8014.37,0.94,37.09,164.6,309,1915,14.24,8.4854
489.05,604.92,1508.04,1327.02,10.52,15.5,393.96,2319.1,8777.63,1.26,45.73,370.72,373,2319,28.38,17.0958
462.54,537.24,1266.01,1051.21,7.05,9.03,175.5,1915.22,8009.74,0.94,37.15,164.3,308,1915,14.02,8.621
462.54,536.4,1263.75,1055.36,7.05,9.03,174.55,1915.22,8003.25,0.94,37.1,164.71,308,1915,14.25,8.5085
449.44,556.44,1374.89,1134.54,5.48,8.0,194.33,2222.81,8350.56,1.02,42.13,182.61,336,2223,14.73,8.8734
445.0,550.6,1360.97,1135.04,3.91,5.72,137.45,2211.7,8319.42,1.02,42.41,130.4,333,2212,10.55,6.2911
449.44,556.19,1374.57,1143.22,5.48,8.0,193.9,2222.83,8352.89,1.02,42.34,182.76,335,2223,14.84,8.8181
518.67,643.59,1593.27,1415.53,14.62,21.61,551.89,2388.19,9043.83,1.3,47.81,520.91,396,2388,38.5,23.2501
445.0,550.95,1355.64,1137.39,3.91,5.72,139.17,2211.69,8316.47,1.02,42.49,130.23,331,2212,10.49,6.2955
462.54,537.07,1261.18,1056.27,7.05,9.03,174.88,1915.21,8007.51,0.94,37.09,164.61,309,1915,14.12,8.4485
491.19,607.41,1487.51,1270.23,9.35,13.66,333.74,2324.06,8727.75,1.08,44.78,314.15,367,2324,24.43,14.6201
449.44,556.24,1374.5,1135.57,5.48,8.0,193.71,2222.79,8342.18,1.02,42.44,183.09,336,2223,14.65,8.8885
489.05,605.47,1509.4,1318.08,10.52,15.5,393.84,2319.09,8775.92,1.26,45.98,371.11,372,2319,28.39,16.9733
462.54,537.08,1267.77,1051.04,7.05,9.03,174.83,1915.23,8004.95,0.94,37.22,164.14,308,1915,14.26,8.5379
462.54,536.59,1270.73,1058.21,7.05,9.03,175.78,1915.23,8009.93,0.94,37.09,164.27,308,1915,14.1,8.4
518.67,643.32,1600.84,1421.93,14.62,21.61,551.97,2388.15,9053.13,1.3,47.91,520.05,395,2388,38.58,23.1694
449.44,556.04,1375.91,1139.28,5.48,8.0,193.98,2222.81,8347.26,1.02,42.4,182.71,336,2223,14.64,8.9577
445.0,549.94,1363.5,1143.05,3.91,5.72,138.52,2211.67,8310.97,1.02,42.56,129.83,333,2212,10.57,6.1753
462.54,537.34,1268.0,1058.77,7.05,9.03,175.64,1915.27,8016.83,0.94,37.18,163.97,308,1915,14.25,8.5142
489.05,606.41,1509.41,1319.39,10.52,15.5,393.12,2319.1,8787.71,1.26,45.84,369.9,372,2319,28.43,16.9822
518.67,644.27,1592.31,1424.45,14.62,21.61,551.73,2388.22,9053.97,1.3,47.95,520.5,395,2388,38.45,23.1539
491.19,608.01,1490.71,1260.24,9.35,13.66,333.6,2324.09,8724.17,1.07,44.81,314.1,368,2324,24.24,14.5002
445.0,549.9,1362.9,1129.13,3.91,5.72,138.58,2211.68,8321.11,1.02,42.52,130.55,333,2212,10.58,6.3481
445.0,550.68,1357.57,1144.03,3.91,5.71,138.35,2211.66,8321.64,1.02,42.76,130.13,333,2212,10.52,6.3205
449.44,556.57,1372.08,1141.8,5.48,8.0,193.68,2222.86,8350.49,1.02,42.28,182.6,335,2223,14.67,8.9078
491.19,607.95,1483.61,1262.58,9.35,13.66,333.55,2324.08,8720.63,1.07,44.91,313.91,367,2324,24.33,14.5951
491.19,608.59,1489.52,1263.89,9.35,13.66,333.34,2324.12,8718.54,1.07,44.91,314.23,366,2324,24.35,14.6431
489.05,605.49,1509.49,1327.08,10.52,15.5,393.33,2319.13,8771.73,1.26,46.01,369.92,372,2319,28.34,17.1553
489.05,604.99,1510.2,1331.52,10.52,15.5,393.75,2319.1,8770.57,1.26,46.08,370.56,372,2319,28.37,17.0375
449.44,556.35,1372.42,1137.27,5.48,8.0,193.71,2222.83,8342.55,1.02,42.45,182.41,336,2223,14.81,8.8371
489.05,606.2,1513.57,1330.49,10.52,15.5,393.45,2319.09,8780.67,1.26,45.81,370.11,371,2319,28.48,16.9879
462.54,537.0,1274.05,1061.8,7.05,9.03,174.83,1915.19,8015.68,0.94,37.29,164.11,309,1915,14.18,8.4352
449.44,555.84,1375.95,1145.73,5.48,8.0,194.58,2222.81,8344.07,1.02,42.32,182.35,337,2223,14.6,8.8691
445.0,550.26,1369.87,1139.41,3.91,5.71,138.49,2211.66,8319.1,1.02,42.8,130.37,333,2212,10.57,6.3468
518.67,643.58,1598.42,1425.66,14.62,21.61,551.94,2388.24,9046.75,1.3,48.15,519.9,397,2388,38.51,23.0974
489.05,606.09,1509.59,1328.76,10.52,15.5,392.88,2319.09,8761.13,1.26,46.03,370.36,372,2319,28.37,16.9456
518.67,643.48,1601.39,1423.16,14.62,21.61,551.85,2388.25,9049.54,1.3,48.16,519.55,396,2388,38.3,23.1279
491.19,608.11,1495.18,1269.15,9.35,13.66,333.16,2324.12,8719.34,1.07,44.81,314.09,367,2324,24.4,14.5148
491.19,608.46,1491.74,1270.32,9.35,13.66,334.17,2324.09,8718.79,1.07,45.16,314.16,367,2324,24.43,14.4347
489.05,605.79,1515.83,1327.87,10.52,15.5,393.43,2319.17,8766.14,1.26,45.93,370.32,371,2319,28.14,17.1118
489.05,605.29,1516.73,1329.82,10.52,15.5,393.29,2319.19,8775.54,1.26,46.33,370.06,372,2319,28.32,16.8925
518.67,643.08,1605.69,1427.46,14.62,21.61,551.13,2388.31,9054.86,1.3,48.05,520.1,394,2388,38.51,23.0655
489.05,605.49,1508.93,1320.78,10.52,15.5,393.5,2319.24,8774.31,1.26,46.09,370.57,372,2319,28.24,17.0568
518.67,644.16,1599.77,1429.35,14.62,21.61,551.73,2388.27,9050.69,1.3,48.09,520.27,396,2388,38.67,23.0554
445.0,550.57,1360.2,1145.56,3.91,5.71,138.0,2211.57,8319.91,1.02,42.61,130.64,332,2212,10.39,6.333
518.67,643.41,1599.91,1419.72,14.62,21.61,551.51,2388.23,9051.23,1.3,48.07,519.84,397,2388,38.5,23.0677
445.0,550.54,1367.91,1141.85,3.91,5.72,137.19,2211.65,8316.76,1.02,42.66,130.24,334,2212,10.49,6.3833
489.05,605.82,1518.54,1332.58,10.52,15.5,392.59,2319.17,8773.04,1.26,45.96,370.57,373,2319,28.47,16.927
491.19,608.68,1494.51,1268.72,9.35,13.66,332.96,2324.09,8725.57,1.07,45.05,313.69,367,2324,24.24,14.5198
449.44,556.71,1377.06,1148.35,5.48,8.0,193.49,2222.82,8350.84,1.02,42.63,182.22,337,2223,14.62,8.7839
445.0,550.57,1365.53,1141.67,3.91,5.72,138.37,2211.58,8325.45,1.02,42.7,130.61,334,2212,10.63,6.2164
449.44,556.64,1375.59,1152.85,5.48,8.0,193.44,2222.81,8352.71,1.02,42.54,182.09,335,2223,14.64,8.8618
445.0,551.05,1358.74,1145.75,3.91,5.72,138.22,2211.55,8320.23,1.02,42.55,130.81,333,2212,10.52,6.2416
491.19,608.07,1487.39,1266.51,9.35,13.66,333.13,2324.12,8731.27,1.08,44.73,313.61,368,2324,24.17,14.5761
445.0,550.4,1361.17,1139.74,3.91,5.71,137.89,2211.57,8312.56,1.02,42.92,129.85,333,2212,10.31,6.3228
445.0,550.52,1363.53,1141.45,3.91,5.72,138.3,2211.59,8322.78,1.02,42.7,129.99,333,2212,10.45,6.3439
445.0,550.63,1355.72,1148.0,3.91,5.72,138.12,2211.58,8321.53,1.02,42.85,129.48,333,2212,10.44,6.2781
445.0,550.16,1356.86,1133.1,3.91,5.71,139.32,2211.96,8323.18,1.02,42.12,130.87,331,2212,10.53,6.4196
462.54,536.1,1265.22,1048.83,7.05,9.02,175.98,1915.39,8012.59,0.94,36.83,164.2,308,1915,14.33,8.7479
462.54,537.4,1255.49,1047.78,7.05,9.03,175.08,1915.37,8012.36,0.94,36.66,164.48,308,1915,14.14,8.5769
491.19,607.91,1485.21,1249.54,9.35,13.65,334.76,2324.02,8730.92,1.07,44.48,314.76,365,2324,24.43,14.6697
445.0,549.29,1351.07,1130.0,3.91,5.72,139.22,2211.96,8321.37,1.02,42.18,130.61,331,2212,10.61,6.312
462.54,536.97,1268.81,1052.17,7.05,9.03,175.61,1915.41,8014.76,0.94,36.76,164.61,305,1915,14.37,8.5949
489.05,604.78,1499.4,1312.98,10.52,15.5,394.7,2319.01,8785.7,1.26,45.54,371.28,370,2319,28.57,17.08
445.0,549.89,1351.99,1122.51,3.91,5.71,138.11,2211.92,8326.91,1.02,42.16,130.83,331,2212,10.66,6.3174
518.67,642.46,1593.52,1400.1,14.62,21.61,553.58,2388.1,9054.91,1.3,47.59,522.33,393,2388,38.58,23.3823
518.67,642.51,1588.59,1406.83,14.62,21.61,552.94,2388.08,9055.33,1.3,47.43,521.58,391,2388,38.86,23.2855
445.0,549.7,1357.58,1123.39,3.91,5.71,138.38,2211.99,8326.75,1.02,42.08,130.74,331,2212,10.63,6.2328
518.67,643.01,1584.21,1400.5,14.62,21.61,552.28,2388.12,9059.42,1.3,47.69,521.69,393,2388,38.92,23.4126
462.54,536.43,1262.64,1051.6,7.05,9.03,175.8,1915.4,8012.1,0.94,36.65,164.59,307,1915,14.26,8.496
489.05,604.46,1503.6,1309.28,10.52,15.49,394.07,2318.97,8787.97,1.26,45.44,371.65,368,2319,28.68,17.2467
445.0,550.08,1357.65,1129.17,3.91,5.72,139.29,2211.92,8316.87,1.02,42.11,130.36,330,2212,10.52,6.3692
491.19,607.3,1483.79,1254.2,9.35,13.66,334.72,2323.99,8729.99,1.07,44.25,314.92,365,2324,24.54,14.6137
449.44,555.85,1365.94,1132.16,5.48,8.0,194.33,2223.0,8352.14,1.02,41.87,183.0,335,2223,14.8,8.8821
491.19,607.58,1484.6,1251.94,9.35,13.66,334.57,2323.99,8723.96,1.08,44.53,314.16,365,2324,24.5,14.6432
462.54,536.66,1260.46,1049.37,7.05,9.03,175.09,1915.42,8013.87,0.94,36.93,164.4,308,1915,14.3,8.5303
518.67,642.93,1589.06,1408.66,14.62,21.61,553.16,2388.13,9057.94,1.3,47.51,521.49,394,2388,38.7,23.3076
462.54,537.11,1254.51,1051.81,7.05,9.03,175.14,1915.38,8015.74,0.94,36.78,164.55,308,1915,14.31,8.4733
518.67,642.48,1587.98,1395.23,14.62,21.61,553.9,2388.1,9063.3,1.3,47.34,521.4,394,2388,38.95,23.397
445.0,549.88,1355.08,1133.93,3.91,5.71,137.49,2211.96,8314.95,1.02,42.06,131.01,331,2212,10.72,6.3481
449.44,555.98,1364.81,1133.73,5.48,8.0,194.07,2223.01,8357.41,1.02,42.02,183.58,334,2223,14.81,8.8379
491.19,607.2,1484.84,1251.74,9.35,13.66,335.28,2324.03,8725.35,1.08,44.53,314.78,364,2324,24.44,14.6704
491.19,607.23,1477.46,1246.5,9.35,13.66,334.35,2324.0,8730.45,1.08,44.36,314.51,364,2324,24.44,14.6391
489.05,604.59,1506.31,1309.7,10.52,15.49,394.28,2318.96,8781.54,1.26,45.35,370.82,372,2319,28.57,17.0985
518.67,643.02,1587.8,1419.37,14.62,21.61,553.67,2388.1,9052.56,1.3,47.5,521.34,392,2388,38.68,23.4342
491.19,607.78,1484.73,1254.18,9.35,13.65,335.52,2323.96,8733.39,1.08,44.51,315.36,365,2324,24.57,14.5621
518.67,642.94,1587.65,1404.6,14.62,21.61,553.61,2388.15,9065.73,1.3,47.49,521.46,394,2388,38.88,23.2339
489.05,604.67,1505.83,1312.08,10.52,15.49,393.64,2318.93,8785.13,1.26,45.53,371.14,369,2319,28.59,17.1699
491.19,607.34,1479.56,1256.15,9.35,13.65,334.2,2324.03,8725.74,1.08,44.39,315.42,366,2324,24.42,14.6159
518.67,642.66,1585.78,1411.06,14.62,21.61,552.88,2388.07,9065.49,1.3,47.37,521.67,394,2388,38.95,23.2531
518.67,643.09,1591.91,1413.76,14.62,21.61,553.35,2388.05,9062.0,1.3,47.52,521.61,394,2388,39.09,23.3742
449.44,555.5,1364.46,1133.2,5.48,8.0,193.99,2222.95,8356.53,1.02,42.09,183.59,331,2223,14.89,8.9691
445.0,549.47,1356.02,1124.91,3.91,5.72,138.35,2211.95,8327.23,1.02,42.11,129.98,332,2212,10.65,6.4121
518.67,642.68,1594.02,1401.31,14.62,21.61,553.13,2388.06,9055.52,1.3,47.45,521.79,393,2388,39.0,23.2493
445.0,549.38,1359.35,1128.92,3.91,5.71,139.48,2211.88,8333.08,1.02,42.12,130.44,331,2212,10.73,6.3455
491.19,608.02,1481.8,1251.54,9.35,13.66,333.59,2324.01,8727.15,1.08,44.32,315.17,367,2324,24.4,14.6946
462.54,537.57,1262.01,1053.78,7.05,9.03,175.61,1915.42,8016.12,0.94,36.89,164.77,309,1915,14.29,8.4723
462.54,536.73,1268.18,1052.53,7.05,9.03,175.88,1915.4,8016.99,0.94,36.8,164.39,306,1915,14.25,8.5009
518.67,642.31,1591.76,1416.72,14.62,21.61,553.67,2388.09,9057.34,1.3,47.5,521.68,393,2388,38.81,23.3699
491.19,607.94,1485.56,1247.09,9.35,13.66,334.66,2324.0,8726.56,1.08,44.48,315.08,364,2324,24.26,14.5415
489.05,605.03,1500.46,1311.61,10.52,15.49,394.6,2318.93,8781.46,1.26,45.51,371.86,371,2319,28.59,17.1761
445.0,549.82,1351.17,1122.79,3.91,5.72,138.07,2211.92,8321.84,1.02,42.06,130.98,331,2212,10.55,6.3531
445.0,549.7,1360.26,1126.17,3.91,5.72,138.46,2211.93,8323.33,1.02,42.18,130.62,332,2212,10.6,6.363
489.05,604.6,1500.81,1304.94,10.52,15.49,394.46,2318.94,8780.16,1.26,45.46,371.51,369,2319,28.58,17.1292
462.54,537.06,1260.42,1055.42,7.05,9.03,175.83,1915.37,8015.49,0.94,36.71,164.54,308,1915,14.24,8.548
518.67,642.48,1588.37,1414.81,14.62,21.61,554.28,2388.1,9060.72,1.3,47.54,521.36,392,2388,38.95,23.3182
462.54,537.4,1265.34,1049.76,7.05,9.02,174.98,1915.38,8020.06,0.94,36.81,164.85,307,1915,14.57,8.6671
462.54,536.29,1258.01,1044.35,7.05,9.03,175.22,1915.4,8005.64,0.94,36.86,164.53,306,1915,14.27,8.4547
445.0,549.36,1356.89,1127.47,3.91,5.72,138.03,2211.92,8323.28,1.02,42.18,130.15,332,2212,10.57,6.3072
462.54,537.24,1260.87,1048.88,7.05,9.03,174.5,1915.34,8012.17,0.94,36.75,164.64,307,1915,14.27,8.6585
449.44,555.7,1366.0,1132.38,5.48,8.0,194.4,2223.03,8358.31,1.02,41.92,183.17,333,2223,14.9,8.9105
489.05,604.92,1504.05,1310.42,10.52,15.49,394.89,2318.97,8785.37,1.26,45.55,371.47,371,2319,28.63,17.2052
462.54,536.81,1263.33,1045.67,7.05,9.03,176.12,1915.4,8020.42,0.94,36.7,164.49,307,1915,14.06,8.4853
491.19,607.78,1492.21,1256.83,9.35,13.66,334.82,2324.03,8730.95,1.08,44.45,314.49,366,2324,24.57,14.6228
491.19,607.15,1480.1,1252.26,9.35,13.66,334.09,2324.03,8726.68,1.08,44.63,314.78,366,2324,24.39,14.6504
489.05,605.32,1499.47,1313.72,10.52,15.49,393.96,2318.95,8790.75,1.26,45.58,371.53,368,2319,28.49,17.0343
462.54,536.98,1256.79,1048.61,7.05,9.03,175.59,1915.37,8015.6,0.94,36.75,164.67,309,1915,14.42,8.6269
518.67,642.81,1589.9,1407.62,14.62,21.61,553.1,2388.1,9063.56,1.3,47.44,521.52,393,2388,38.97,23.3654
518.67,642.56,1592.44,1406.77,14.62,21.61,553.69,2388.07,9063.32,1.3,47.5,521.15,392,2388,38.82,23.2683
491.19,607.38,1485.5,1249.1,9.35,13.66,333.87,2324.01,8730.21,1.07,44.39,314.28,364,2324,24.34,14.7516
462.54,537.03,1264.04,1050.31,7.05,9.02,175.65,1915.39,8017.95,0.94,36.68,164.7,308,1915,14.41,8.5974
449.44,555.9,1366.8,1129.72,5.48,8.0,193.8,2223.04,8357.72,1.02,42.13,182.7,334,2223,14.84,8.8537
449.44,555.95,1374.39,1134.18,5.48,8.0,194.44,2222.95,8346.41,1.02,41.96,183.46,335,2223,14.93,8.8995
445.0,549.57,1359.2,1127.89,3.91,5.71,138.76,2211.97,8330.1,1.02,42.2,130.57,331,2212,10.4,6.3621
462.54,537.5,1269.04,1047.77,7.05,9.02,175.44,1915.34,8016.33,0.94,36.74,165.21,308,1915,14.21,8.5558
449.44,555.92,1369.62,1131.92,5.48,8.0,195.11,2223.01,8354.24,1.02,42.1,182.77,334,2223,14.78,8.8942
445.0,549.72,1359.28,1135.33,3.91,5.71,138.49,2211.9,8324.82,1.02,42.13,130.85,330,2212,10.63,6.3266
489.05,604.86,1508.09,1316.25,10.52,15.49,394.63,2318.97,8781.8,1.26,45.45,371.16,371,2319,28.4,17.057
489.05,604.35,1497.11,1310.52,10.52,15.49,393.95,2318.98,8780.75,1.26,45.44,371.61,369,2319,28.66,17.0638
449.44,555.98,1366.15,1132.41,5.48,8.0,194.34,2222.98,8344.63,1.02,41.92,182.65,334,2223,14.75,8.9038
491.19,607.81,1485.72,1252.76,9.35,13.66,334.33,2324.01,8726.57,1.07,44.45,314.56,365,2324,24.54,14.7446
449.44,556.29,1368.87,1133.61,5.48,8.0,194.56,2223.05,8356.95,1.02,42.06,183.09,334,2223,14.97,8.922
518.67,642.88,1586.57,1415.24,14.62,21.61,553.46,2388.04,9065.44,1.3,47.58,521.36,393,2388,38.94,23.3126
518.67,642.59,1596.29,1415.38,14.62,21.61,553.59,2388.12,9062.53,1.3,47.58,521.83,393,2388,38.99,23.3303
